problem_id,turn_id,local_annotation_sec,global_annotation_sec,correct,uncertain,matched,transcript_index,start_sec,end_sec,student_text,alignment_gap_sec,student_id,condition,problem59_offset_sec,uncertain_label,correct_label,gap_band,text_raw,text_normalized
58,10,386.77,386.77,True,False,True,9.0,380.327,383.516,Force equals mass times acceleration.,3.2539999999999623,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Force equals mass times acceleration.,Force equals mass times acceleration
58,11,433.211,433.211,True,False,True,10.0,423.816,427.101,The force acting on the keys is vertically down.,6.110000000000014,pslc29-c2,c2,1458.0,0,1,"(6.0, 10.0]",The force acting on the keys is vertically down.,The force acting on the keys is vertically down
58,12,454.63,454.63,True,False,True,11.0,450.089,451.54,Downward.,3.089999999999975,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Downward.,Downward
58,13,473.162,473.162,True,False,True,12.0,466.786,470.472,"The net force is the force of gravity, which is downward.",2.6899999999999977,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]","The net force is the force of gravity, which is downward.",The net force is the force of gravity which is downward
58,14,499.287,499.287,True,False,True,13.0,486.104,496.542,"Um. Just like the man, the keys are accelerating at the force of gravity, which is nine point eight meters per second squared downward.",2.744999999999948,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]","Um. Just like the man, the keys are accelerating at the force of gravity, which is nine point eight meters per second squared downward.",Um Just like the man the keys are accelerating at the force of gravity which is nine point eight meters per second squared downward
58,15,510.097,510.097,True,False,True,14.0,504.818,507.614,Nine point eight meters per second squared.,2.483000000000004,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
58,16,538.768,538.768,True,False,True,15.0,531.734,534.221,Nine point eight meters.,4.5470000000000255,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Nine point eight meters.,Nine point eight meters
58,17,564.077,564.077,True,False,True,16.0,558.222,560.958,Nine point eight meters per second.,3.119000000000028,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
58,18,603.438,603.438,True,True,True,17.0,591.029,596.242,The velocity is <nspn> nineteen point six meters per second squared.,7.196000000000026,pslc29-c2,c2,1458.0,1,1,"(6.0, 10.0]",The velocity is <nspn> nineteen point six meters per second squared.,The velocity is nineteen point six meters per second squared
58,19,651.158,651.158,True,True,True,18.0,640.887,647.075,The velocity will be twenty <nspn> nine point four meters per second??,4.08299999999997,pslc29-c2,c2,1458.0,1,1,"(3.0, 6.0]",The velocity will be twenty <nspn> nine point four meters per second??,The velocity will be twenty nine point four meters per second
58,20,667.723,667.723,True,False,True,19.0,660.715,664.42,The man and keys both have the same velocity.,3.3029999999999973,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",The man and keys both have the same velocity.,The man and keys both have the same velocity
58,21,683.721,683.721,False,True,True,20.0,677.687,680.792,Um. No. I don't remember.,2.9289999999999736,pslc29-c2,c2,1458.0,1,0,"(-0.001, 3.0]",Um. No. I don't remember.,Um No I don't remember
58,22,704.758,704.758,True,True,True,21.0,697.695,701.352,The man and the keys will have the same displacement.,3.4060000000000628,pslc29-c2,c2,1458.0,1,1,"(3.0, 6.0]",The man and the keys will have the same displacement.,The man and the keys will have the same displacement
59,1,77.316,1535.316,True,False,True,22.0,1528.067,1533.053,The velocity of the professor is the same as the velocity of the spectacles.,2.263000000000148,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]",The velocity of the professor is the same as the velocity of the spectacles.,The velocity of the professor is the same as the velocity of the spectacles
59,2,116.478,1574.478,True,False,True,23.0,1564.82,1572.014,"The only force exerted on the professor is the force of gravity, which is vertically downward.",2.464000000000169,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]","The only force exerted on the professor is the force of gravity, which is vertically downward.",The only force exerted on the professor is the force of gravity which is vertically downward
59,3,136.26,1594.26,True,False,True,24.0,1589.224,1592.011,The direction of the net force is vertically down.,2.249000000000024,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]",The direction of the net force is vertically down.,The direction of the net force is vertically down
59,5,167.366,1625.366,True,False,True,26.0,1615.93,1618.354,Nine point eight meters per second.,7.011999999999944,pslc29-c2,c2,1458.0,0,1,"(6.0, 10.0]",Nine point eight meters per second.,Nine point eight meters per second
59,6,185.483,1643.483,True,False,True,27.0,1636.609,1639.352,Nine point eight meters per second.,4.130999999999858,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,7,208.112,1666.112,True,False,True,28.0,1658.019,1662.085,Weight equals mass times gravity.,4.027000000000044,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Weight equals mass times gravity.,Weight equals mass times gravity
59,8,227.491,1685.491,True,False,True,29.0,1679.452,1682.236,Force equals mass times acceleration.,3.2549999999998818,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Force equals mass times acceleration.,Force equals mass times acceleration
59,9,280.57,1738.57,True,False,True,30.0,1722.566,1731.604,"After they're released, the force acting on the spectacles is gravity, which is nine point eight meters per second squared.",6.965999999999895,pslc29-c2,c2,1458.0,0,1,"(6.0, 10.0]","After they're released, the force acting on the spectacles is gravity, which is nine point eight meters per second squared.",After they're released the force acting on the spectacles is gravity which is nine point eight meters per second squared
59,10,303.224,1761.224,True,False,True,31.0,1755.541,1758.665,The net force is vertically down.,2.558999999999969,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]",The net force is vertically down.,The net force is vertically down
59,11,319.549,1777.549,True,False,True,32.0,1771.163,1775.194,Yes. The acceleration is downward.,2.355000000000018,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]",Yes. The acceleration is downward.,Yes The acceleration is downward
59,12,331.571,1789.571,True,False,True,33.0,1783.348,1786.453,Nine point eight meters per second squared.,3.117999999999938,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,13,361.75,1819.75,True,False,True,34.0,1812.299,1815.475,Nine point eight meters in one second.,4.275000000000091,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Nine point eight meters in one second.,Nine point eight meters in one second
59,14,386.858,1844.858,True,False,True,35.0,1838.688,1841.708,Nine point eight meters per second.,3.149999999999864,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,15,404.824,1862.824,True,False,True,36.0,1856.764,1859.823,Nineteen point six meters per second.,3.0009999999999764,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",Nineteen point six meters per second.,Nineteen point six meters per second
59,16,423.9,1881.9,True,False,True,37.0,1874.068,1878.261,The professor and the spectacles have the same velocity.,3.639000000000124,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]",The professor and the spectacles have the same velocity.,The professor and the spectacles have the same velocity
59,17,446.071,1904.071,True,False,True,38.0,1891.738,1900.208,"Yes. The displacement is the direction, er, the amount that an object has moved.",3.862999999999829,pslc29-c2,c2,1458.0,0,1,"(3.0, 6.0]","Yes. The displacement is the direction, er, the amount that an object has moved.",Yes The displacement is the direction er the amount that an object has moved
59,18,468.445,1926.445,True,False,True,39.0,1919.214,1924.081,The professor and the spectacles have the same displacement.,2.3640000000000327,pslc29-c2,c2,1458.0,0,1,"(-0.001, 3.0]",The professor and the spectacles have the same displacement.,The professor and the spectacles have the same displacement
58,1,55.053,55.053,True,True,True,0.0,49.146,50.279,They are the same.,4.773999999999994,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",They are the same.,They are the same
58,2,93.062,93.062,True,True,True,1.0,84.53,86.633,Gravity vertically up.,6.429000000000002,pslc30-c3,c3,1195.0,1,1,"(6.0, 10.0]",Gravity vertically up.,Gravity vertically up
58,3,117.674,117.674,False,True,True,2.0,111.882,112.583,Up.,5.091000000000008,pslc30-c3,c3,1195.0,1,0,"(3.0, 6.0]",Up.,Up
58,4,151.348,151.348,True,True,True,3.0,144.273,146.035,Yes. Down.,5.313000000000017,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Yes. Down.,Yes Down
58,5,168.033,168.033,False,True,True,4.0,160.789,164.238,For every force there is another force.,3.794999999999988,pslc30-c3,c3,1195.0,1,0,"(3.0, 6.0]",For every force there is another force.,For every force there is another force
58,6,239.11,239.11,True,True,True,5.0,210.48,233.096,His acces... the man's acceleration is not zero. And points up.,6.01400000000001,pslc30-c3,c3,1195.0,1,1,"(6.0, 10.0]",His acces... the man's acceleration is not zero. And points up.,His acces the man's acceleration is not zero And points up
58,7,290.061,290.061,True,True,True,6.0,282.545,283.726,Not zero.,6.33499999999998,pslc30-c3,c3,1195.0,1,1,"(6.0, 10.0]",Not zero.,Not zero
58,8,308.442,308.442,False,True,True,7.0,302.586,304.459,One meter per second.,3.983000000000004,pslc30-c3,c3,1195.0,1,0,"(3.0, 6.0]",One meter per second.,One meter per second
58,9,331.998,331.998,False,True,True,8.0,325.359,328.644,F equals M times A??,3.353999999999985,pslc30-c3,c3,1195.0,1,0,"(3.0, 6.0]",F equals M times A??,F equals M times A
58,10,362.97,362.97,True,True,True,9.0,356.206,359.091,F equals M times A??,3.879000000000019,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",F equals M times A??,F equals M times A
58,11,404.635,404.635,True,True,True,10.0,397.714,400.288,Gravity vertically down.,4.34699999999998,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Gravity vertically down.,Gravity vertically down
58,12,423.504,423.504,True,True,True,11.0,416.975,417.956,Down.,5.548000000000002,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Down.,Down
58,13,452.739,452.739,True,True,True,12.0,446.203,448.128,Yes. Straight down.,4.61099999999999,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Yes. Straight down.,Yes Straight down
58,14,467.064,467.064,True,True,True,13.0,459.027,462.893,Nine point eight meters per second squared??,4.170999999999992,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nine point eight meters per second squared??,Nine point eight meters per second squared
58,15,490.341,490.341,True,True,True,14.0,482.152,486.268,Nine point eight meters per second squared.,4.073000000000036,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
58,16,513.345,513.345,True,True,True,15.0,506.273,509.427,W equals M times G. <nspn>,3.9180000000000064,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",W equals M times G. <nspn>,W equals M times G
58,17,565.08,565.08,True,True,True,16.0,557.159,559.272,Nine point eight meters.,5.807999999999993,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nine point eight meters.,Nine point eight meters
58,18,597.259,597.259,True,True,True,17.0,585.489,592.274,Nine point eight meters sp+per second.,4.985000000000014,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nine point eight meters sp+per second.,Nine point eight meters sp per second
58,19,626.814,626.814,True,True,True,18.0,619.945,622.779,Nineteen <nspn> point six meters per second.,4.034999999999968,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nineteen <nspn> point six meters per second.,Nineteen point six meters per second
58,20,665.299,665.299,True,True,True,19.0,658.931,662.065,<nspn> Twenty nine point four meters per second.,3.233999999999924,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",<nspn> Twenty nine point four meters per second.,Twenty nine point four meters per second
58,21,683.445,683.445,True,True,True,20.0,677.102,678.2139999999999,They are the same.,5.231000000000108,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",They are the same.,They are the same
58,22,698.002,698.002,False,True,True,21.0,692.2909999999999,692.882,No.,5.1200000000000045,pslc30-c3,c3,1195.0,1,0,"(3.0, 6.0]",No.,No
58,23,732.03,732.03,False,True,True,22.0,723.653,727.403,The man's displacement is less <nspn> than the keys.,4.626999999999953,pslc30-c3,c3,1195.0,1,0,"(3.0, 6.0]",The man's displacement is less <nspn> than the keys.,The man's displacement is less than the keys
59,1,77.818,1272.818,True,True,True,23.0,1266.489,1267.7,They are the same.,5.117999999999938,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",They are the same.,They are the same
59,2,115.731,1310.731,True,False,True,24.0,1302.688,1305.036,Gravity. Straight down.,5.694999999999936,pslc30-c3,c3,1195.0,0,1,"(3.0, 6.0]",Gravity. Straight down.,Gravity Straight down
59,3,135.848,1330.848,True,False,True,25.0,1324.61,1326.052,Straight down.,4.796000000000049,pslc30-c3,c3,1195.0,0,1,"(3.0, 6.0]",Straight down.,Straight down
59,4,154.269,1349.269,True,True,True,26.0,1342.257,1344.701,Yes. Straight down.,4.567999999999984,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Yes. Straight down.,Yes Straight down
59,5,168.947,1363.947,True,True,True,27.0,1355.635,1359.881,Nine point eight meters per second squared.,4.066000000000031,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,6,190.007,1385.007,True,False,True,28.0,1377.794,1380.027,Gravity. Straight down.,4.980000000000018,pslc30-c3,c3,1195.0,0,1,"(3.0, 6.0]",Gravity. Straight down.,Gravity Straight down
59,7,209.676,1404.676,True,False,True,29.0,1398.453,1399.815,Straight down.,4.860999999999876,pslc30-c3,c3,1195.0,0,1,"(3.0, 6.0]",Straight down.,Straight down
59,8,225.673,1420.673,False,True,True,30.0,1414.621,1416.758,Yes. Straight down.,3.914999999999964,pslc30-c3,c3,1195.0,1,0,"(3.0, 6.0]",Yes. Straight down.,Yes Straight down
59,9,241.223,1436.223,True,False,True,31.0,1427.256,1431.064,Nine point eight meters per second squared.,5.158999999999878,pslc30-c3,c3,1195.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,10,273.586,1468.586,True,True,True,32.0,1459.139,1463.879,Nine point eight meters sq+per second.,4.707000000000107,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nine point eight meters sq+per second.,Nine point eight meters sq per second
59,11,299.149,1494.149,True,True,True,33.0,1487.101,1490.219,Nine point eight meters per second.,3.929999999999836,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,12,319.222,1514.222,True,True,True,34.0,1506.647,1510.005,Nineteen point six meters per second.,4.216999999999871,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",Nineteen point six meters per second.,Nineteen point six meters per second
59,13,336.672,1531.672,True,True,True,35.0,1525.911,1527.233,They are the same.,4.439000000000078,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",They are the same.,They are the same
59,14,352.375,1547.375,True,False,True,36.0,1540.918,1541.589,Yes.,5.786000000000058,pslc30-c3,c3,1195.0,0,1,"(3.0, 6.0]",Yes.,Yes
59,15,374.633,1569.633,True,True,True,37.0,1563.135,1564.457,They are the same.,5.175999999999931,pslc30-c3,c3,1195.0,1,1,"(3.0, 6.0]",They are the same.,They are the same
58,1,55.387,55.387,True,False,True,1.0,49.09,53.719,<nspn> It's the same. They're equal.,1.6679999999999993,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]",<nspn> It's the same. They're equal.,It's the same They're equal
58,2,98.092,98.092,True,True,True,2.0,84.917,91.208,"Gravity pulling down. And, um, vertically up from the elevator.",6.884,pslc32-c2,c2,1052.0,1,1,"(6.0, 10.0]","Gravity pulling down. And, um, vertically up from the elevator.",Gravity pulling down And um vertically up from the elevator
58,3,124.574,124.574,False,False,True,3.0,117.012,117.843,Gravity.,6.7309999999999945,pslc32-c2,c2,1052.0,0,0,"(6.0, 10.0]",Gravity.,Gravity
58,4,154.074,154.074,True,False,True,4.0,147.922,150.284,Yes. Accelerates downward.,3.790000000000021,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Yes. Accelerates downward.,Yes Accelerates downward
58,5,175.326,175.326,True,False,True,5.0,164.08100000000002,166.588,Nine point eight times his mass.,8.738,pslc32-c2,c2,1052.0,0,1,"(6.0, 10.0]",Nine point eight times his mass.,Nine point eight times his mass
58,6,194.259,194.259,True,False,True,6.0,187.884,189.206,Nine point eight.,5.052999999999997,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Nine point eight.,Nine point eight
58,7,215.433,215.433,True,False,True,7.0,208.924,210.476,Mass times gravity.,4.956999999999994,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Mass times gravity.,Mass times gravity
58,8,239.779,239.779,False,True,True,8.0,231.988,236.028,An object in motion remains <nspn> in motion unless acted on by a force??,3.7510000000000048,pslc32-c2,c2,1052.0,1,0,"(3.0, 6.0]",An object in motion remains <nspn> in motion unless acted on by a force??,An object in motion remains in motion unless acted on by a force
58,9,287.86,287.86,True,False,True,9.0,281.983,283.165,Gravity down.,4.694999999999993,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Gravity down.,Gravity down
58,10,306.276,306.276,True,False,True,10.0,300.492,301.183,Down. <nspn>,5.093000000000018,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Down. <nspn>,Down
58,11,320.503,320.503,True,False,True,11.0,314.771,315.803,Yes. Down.,4.699999999999989,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Yes. Down.,Yes Down
58,12,334.7,334.7,False,False,True,12.0,327.489,328.851,Mass times gravity. <nspn>,5.8489999999999895,pslc32-c2,c2,1052.0,0,0,"(3.0, 6.0]",Mass times gravity. <nspn>,Mass times gravity
58,13,355.408,355.408,False,False,True,13.0,347.778,350.102,Acceleration equals gravity.,5.30600000000004,pslc32-c2,c2,1052.0,0,0,"(3.0, 6.0]",Acceleration equals gravity.,Acceleration equals gravity
58,14,374.991,374.991,True,False,True,14.0,369.02,371.473,Weight equals mass times gravity.,3.5179999999999723,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Weight equals mass times gravity.,Weight equals mass times gravity
58,15,425.189,425.189,True,False,True,15.0,418.862,421.295,Nine point eight meters per second. <nspn>,3.8940000000000055,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Nine point eight meters per second. <nspn>,Nine point eight meters per second
58,16,447.89,447.89,True,False,True,16.0,442.612,444.942,Nine point eight meters per second.,2.947999999999979,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second.,Nine point eight meters per second
58,17,465.447,465.447,True,False,True,17.0,459.825,462.652,Nineteen point six meters per second.,2.795000000000016,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]",Nineteen point six meters per second.,Nineteen point six meters per second
58,18,479.293,479.293,True,False,True,18.0,473.898,475.104,They are equal.,4.189000000000021,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",They are equal.,They are equal
58,20,512.855,512.855,True,False,True,20.0,507.85,508.952,They are equal.,3.90300000000002,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",They are equal.,They are equal
59,1,77.967,1129.967,True,False,True,23.0,1123.36,1124.282,They are equal.,5.685000000000173,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",They are equal.,They are equal
59,2,112.033,1164.033,True,False,True,24.0,1159.158,1160.807,Gravity. Downward.,3.2259999999998854,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Gravity. Downward.,Gravity Downward
59,3,130.495,1182.495,True,True,True,25.0,1177.224,1178.165,Down.,4.329999999999927,pslc32-c2,c2,1052.0,1,1,"(3.0, 6.0]",Down.,Down
59,4,143.98,1195.98,True,False,True,26.0,1191.056,1192.688,Yes. Down.,3.2919999999999163,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Yes. Down.,Yes Down
59,5,158.841,1210.841,True,False,True,27.0,1202.534,1210.023,Nine point eight meters per second squared.,0.8179999999999836,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,6,176.622,1228.622,True,False,True,28.0,1221.983,1225.558,Gravity. Nine point eight meters per second squared.,3.064000000000078,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Gravity. Nine point eight meters per second squared.,Gravity Nine point eight meters per second squared
59,7,195.851,1247.851,True,False,True,29.0,1242.722,1244.478,Gravity vertically down.,3.373000000000048,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Gravity vertically down.,Gravity vertically down
59,8,212.44,1264.44,True,False,True,30.0,1260.634,1261.495,Down.,2.945000000000164,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]",Down.,Down
59,9,226.078,1278.078,True,False,True,31.0,1273.692,1275.064,Yes. Down.,3.0139999999998963,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Yes. Down.,Yes Down
59,10,239.692,1291.692,True,False,True,32.0,1285.171,1288.661,Gravity. Nine point eight meters per second squared.,3.030999999999949,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Gravity. Nine point eight meters per second squared.,Gravity Nine point eight meters per second squared
59,11,267.416,1319.416,True,False,True,33.0,1314.098,1316.146,Nine point eight meters per second.,3.269999999999982,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,13,307.411,1359.411,True,False,True,35.0,1354.414,1356.998,Nineteen point six meters per second.,2.413000000000011,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]",Nineteen point six meters per second.,Nineteen point six meters per second
59,14,321.046,1373.046,True,False,True,36.0,1368.625,1370.087,They are equal.,2.95900000000006,pslc32-c2,c2,1052.0,0,1,"(-0.001, 3.0]",They are equal.,They are equal
59,15,336.084,1388.084,True,False,True,37.0,1382.102,1384.63,Yes. Change in distance over time.,3.453999999999951,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",Yes. Change in distance over time.,Yes Change in distance over time
59,16,356.745,1408.745,True,False,True,38.0,1403.37,1404.715,They are equal.,4.029999999999973,pslc32-c2,c2,1052.0,0,1,"(3.0, 6.0]",They are equal.,They are equal
58,1,55.127,55.127,True,True,True,0.0,50.007,51.228,They're equal.,3.899000000000001,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",They're equal.,They're equal
58,3,137.184,137.184,True,True,True,2.0,132.018,132.799,Down.,4.384999999999991,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",Down.,Down
58,4,165.228,165.228,False,False,True,3.0,159.072,159.933,No.,5.295000000000016,pslc33-c3,c3,1306.0,0,0,"(3.0, 6.0]",No.,No
58,5,179.953,179.953,False,True,True,4.0,174.615,176.287,I have no idea.,3.665999999999997,pslc33-c3,c3,1306.0,1,0,"(3.0, 6.0]",I have no idea.,I have no idea
58,6,237.591,237.591,False,True,True,5.0,232.453,233.985,I don't know.,3.6059999999999945,pslc33-c3,c3,1306.0,1,0,"(3.0, 6.0]",I don't know.,I don't know
58,7,277.929,277.929,False,True,True,6.0,273.07,273.871,Zero.,4.057999999999993,pslc33-c3,c3,1306.0,1,0,"(3.0, 6.0]",Zero.,Zero
58,8,296.301,296.301,True,True,True,7.0,288.914,291.608,Nine point eight miles per second.,4.692999999999984,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",Nine point eight miles per second.,Nine point eight miles per second
58,9,319.61,319.61,True,True,True,8.0,312.247,315.512,Uh. Mass times G??,4.098000000000013,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",Uh. Mass times G??,Uh Mass times G
58,10,341.663,341.663,True,True,True,9.0,334.923,337.217,F equals M times A.,4.446000000000026,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",F equals M times A.,F equals M times A
58,11,383.392,383.392,True,False,True,10.0,377.392,379.618,Vertically down and gravity.,3.774000000000001,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",Vertically down and gravity.,Vertically down and gravity
58,13,426.976,426.976,True,False,True,11.0,422.324,424.086,Yes and down.,2.8899999999999864,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Yes and down.,Yes and down
58,14,439.742,439.742,True,False,True,12.0,432.432,435.291,Nine point eight miles per second squared.,4.451000000000022,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",Nine point eight miles per second squared.,Nine point eight miles per second squared
58,15,459.314,459.314,True,False,True,13.0,450.034,453.469,Nine point eight M times S squared.,5.845000000000027,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",Nine point eight M times S squared.,Nine point eight M times S squared
58,16,480.094,480.094,True,False,True,14.0,474.952,476.544,M times G.,3.550000000000012,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",M times G.,M times G
58,17,538.677,538.677,True,True,True,15.0,532.447,534.25,Nine point eight meters.,4.427000000000021,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",Nine point eight meters.,Nine point eight meters
58,18,562.234,562.234,True,False,True,16.0,556.319,558.343,Nine point eight meters per second.,3.891000000000077,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
58,19,600.459,600.459,True,True,True,17.0,594.715,597.048,Nineteen point six meters per second.,3.4109999999999445,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",Nineteen point six meters per second.,Nineteen point six meters per second
58,20,617.697,617.697,True,True,True,18.0,612.491,613.643,They're the same.,4.053999999999974,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",They're the same.,They're the same
58,21,631.781,631.781,True,False,True,19.0,626.923,627.634,Yes.,4.146999999999935,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",Yes.,Yes
58,22,650.907,650.907,True,True,True,20.0,645.764,646.986,They are the same.,3.921000000000049,pslc33-c3,c3,1306.0,1,1,"(3.0, 6.0]",They are the same.,They are the same
59,1,76.441,1382.441,True,False,True,21.0,1375.465,1376.789,They are the same.,5.652000000000044,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",They are the same.,They are the same
59,2,110.884,1416.884,True,False,True,22.0,1411.102,1413.016,Gravity. Vertically down.,3.867999999999938,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",Gravity. Vertically down.,Gravity Vertically down
59,3,128.657,1434.657,True,False,True,23.0,1431.112,1433.326,Down. Vertically down.,1.3309999999999036,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Down. Vertically down.,Down Vertically down
59,4,142.015,1448.015,True,False,True,24.0,1443.49,1445.184,Yes. Vertically down.,2.830999999999904,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Yes. Vertically down.,Yes Vertically down
59,5,154.156,1460.156,True,False,True,25.0,1454.691,1457.279,Nine point eight meters per second squared.,2.8769999999999527,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,6,172.482,1478.482,True,False,True,26.0,1473.824,1475.409,Gravity vertically down.,3.0729999999998654,pslc33-c3,c3,1306.0,0,1,"(3.0, 6.0]",Gravity vertically down.,Gravity vertically down
59,7,189.863,1495.863,True,False,True,27.0,1492.176,1493.348,Vertically down.,2.5150000000001,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Vertically down.,Vertically down
59,8,203.276,1509.276,True,False,True,28.0,1505.114,1506.687,Yes. Vertically down.,2.589000000000169,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Yes. Vertically down.,Yes Vertically down
59,9,213.924,1519.924,True,False,True,29.0,1514.944,1517.402,Nine point eight meters per second squared.,2.5219999999999345,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,10,240.742,1546.742,True,False,True,30.0,1541.679,1543.798,Nine point eight meters per second.,2.94399999999996,pslc33-c3,c3,1306.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second.,Nine point eight meters per second
