problem_id,turn_id,local_annotation_sec,global_annotation_sec,correct,uncertain,matched,transcript_index,start_sec,end_sec,student_text,alignment_gap_sec,student_id,condition,problem59_offset_sec
59,006,193.725,1882.725,true,false,True,27.0,1876.913,1879.756,Gravity. Vertically down.,2.9689999999998236,pslc28-c1,c1,1689.0
59,007,212.657,1901.657,true,false,True,28.0,1896.855,1898.607,Vertically down.,3.0499999999999545,pslc28-c1,c1,1689.0
59,008,229.278,1918.278,true,false,True,29.0,1912.364,1915.4279999999999,Yes. Vertically down.,2.8500000000001364,pslc28-c1,c1,1689.0
59,009,243.108,1932.108,true,false,True,30.0,1926.185,1928.892,Nine point eight meters per second squared.,3.2159999999998945,pslc28-c1,c1,1689.0
59,010,273.927,1962.9270000000001,true,false,True,31.0,1954.81,1956.682,Nine point eight meters.,6.245000000000118,pslc28-c1,c1,1689.0
59,011,301.483,1990.483,true,false,True,32.0,1981.194,1985.249,Nine point eight meters per second.,5.233999999999924,pslc28-c1,c1,1689.0
59,012,321.551,2010.551,true,false,True,33.0,2004.318,2006.755,Nineteen point six meters per second.,3.7959999999998217,pslc28-c1,c1,1689.0
59,013,337.67,2026.67,true,false,True,34.0,2020.202,2021.483,They're equal.,5.1870000000001255,pslc28-c1,c1,1689.0
59,014,350.899,2039.899,true,false,True,35.0,2036.038,2036.949,Yes.,2.949999999999818,pslc28-c1,c1,1689.0
59,015,372.904,2061.904,true,false,True,36.0,2055.268,2056.55,They are the same.,5.3539999999998145,pslc28-c1,c1,1689.0
58,001,66.71,66.71,false,false,True,0.0,54.24,59.449,"As he is moving down, his keys are also moving down.",7.260999999999996,pslc29-c2,c2,1458.0
58,002,120.966,120.966,true,false,True,1.0,107.43299999999999,112.243,"Um, the man is going vertically down.",8.722999999999999,pslc29-c2,c2,1458.0
58,003,156.223,156.223,true,false,True,2.0,151.023,153.149,The net force is down.,3.0740000000000123,pslc29-c2,c2,1458.0
58,004,192.712,192.712,false,false,True,3.0,168.99099999999999,188.381,Mmm. The person doesn't have an acceleration because it's the elevator that's moving vertically downward and the net force is acting downward on the man.,4.330999999999989,pslc29-c2,c2,1458.0
58,005,212.647,212.647,true,true,True,4.0,203.513,207.973,The second law is force equals mass times acceleration??,4.673999999999978,pslc29-c2,c2,1458.0
58,006,273.692,273.692,true,true,True,5.0,260.117,268.08,"Since we know that the net force is straight down, then the acceleration must also be straight down.",5.612000000000023,pslc29-c2,c2,1458.0
58,007,320.74,320.74,false,true,True,6.0,316.423,317.665,I don't know.,3.0749999999999886,pslc29-c2,c2,1458.0
58,008,337.36,337.36,false,false,True,7.0,331.322,333.605,Nine point eight meters per second.,3.7549999999999955,pslc29-c2,c2,1458.0
58,009,367.956,367.956,false,true,True,8.0,353.241,363.535,"Equation for calculating weight. Um, force times gravity??",4.420999999999992,pslc29-c2,c2,1458.0
58,010,386.77,386.77,true,false,True,9.0,380.327,383.516,Force equals mass times acceleration.,3.2539999999999623,pslc29-c2,c2,1458.0
58,011,433.211,433.211,true,false,True,10.0,423.816,427.101,The force acting on the keys is vertically down.,6.110000000000014,pslc29-c2,c2,1458.0
58,012,454.63,454.63,true,false,True,11.0,450.089,451.54,Downward.,3.089999999999975,pslc29-c2,c2,1458.0
58,013,473.162,473.162,true,false,True,12.0,466.786,470.472,"The net force is the force of gravity, which is downward.",2.6899999999999977,pslc29-c2,c2,1458.0
58,014,499.287,499.287,true,false,True,13.0,486.104,496.54200000000003,"Um. Just like the man, the keys are accelerating at the force of gravity, which is nine point eight meters per second squared downward.",2.7449999999999477,pslc29-c2,c2,1458.0
58,015,510.097,510.097,true,false,True,14.0,504.818,507.614,Nine point eight meters per second squared.,2.483000000000004,pslc29-c2,c2,1458.0
58,016,538.768,538.768,true,false,True,15.0,531.734,534.221,Nine point eight meters.,4.5470000000000255,pslc29-c2,c2,1458.0
58,017,564.077,564.077,true,false,True,16.0,558.222,560.958,Nine point eight meters per second.,3.119000000000028,pslc29-c2,c2,1458.0
58,018,603.438,603.438,true,true,True,17.0,591.029,596.242,The velocity is <nspn> nineteen point six meters per second squared.,7.196000000000026,pslc29-c2,c2,1458.0
58,019,651.158,651.158,true,true,True,18.0,640.887,647.075,The velocity will be twenty <nspn> nine point four meters per second??,4.08299999999997,pslc29-c2,c2,1458.0
58,020,667.723,667.723,true,false,True,19.0,660.715,664.42,The man and keys both have the same velocity.,3.3029999999999973,pslc29-c2,c2,1458.0
58,021,683.721,683.721,false,true,True,20.0,677.687,680.792,Um. No. I don't remember.,2.9289999999999736,pslc29-c2,c2,1458.0
58,022,704.758,704.758,true,true,True,21.0,697.695,701.352,The man and the keys will have the same displacement.,3.4060000000000628,pslc29-c2,c2,1458.0
59,001,77.316,1535.316,true,false,True,22.0,1528.067,1533.0529999999999,The velocity of the professor is the same as the velocity of the spectacles.,2.2630000000001473,pslc29-c2,c2,1458.0
59,002,116.478,1574.478,true,false,True,23.0,1564.82,1572.014,"The only force exerted on the professor is the force of gravity, which is vertically downward.",2.464000000000169,pslc29-c2,c2,1458.0
59,003,136.26,1594.26,true,false,True,24.0,1589.224,1592.011,The direction of the net force is vertically down.,2.2490000000000236,pslc29-c2,c2,1458.0
59,004,151.737,1609.737,true,false,False,,,,,,pslc29-c2,c2,1458.0
59,005,167.366,1625.366,true,false,True,26.0,1615.93,1618.354,Nine point eight meters per second.,7.011999999999944,pslc29-c2,c2,1458.0
59,006,185.483,1643.483,true,false,True,27.0,1636.609,1639.352,Nine point eight meters per second.,4.130999999999858,pslc29-c2,c2,1458.0
59,007,208.112,1666.112,true,false,True,28.0,1658.019,1662.085,Weight equals mass times gravity.,4.027000000000044,pslc29-c2,c2,1458.0
59,008,227.491,1685.491,true,false,True,29.0,1679.452,1682.236,Force equals mass times acceleration.,3.2549999999998818,pslc29-c2,c2,1458.0
59,009,280.57,1738.57,true,false,True,30.0,1722.566,1731.604,"After they're released, the force acting on the spectacles is gravity, which is nine point eight meters per second squared.",6.9659999999998945,pslc29-c2,c2,1458.0
59,010,303.224,1761.224,true,false,True,31.0,1755.541,1758.665,The net force is vertically down.,2.558999999999969,pslc29-c2,c2,1458.0
59,011,319.549,1777.549,true,false,True,32.0,1771.163,1775.194,Yes. The acceleration is downward.,2.355000000000018,pslc29-c2,c2,1458.0
59,012,331.571,1789.571,true,false,True,33.0,1783.348,1786.453,Nine point eight meters per second squared.,3.117999999999938,pslc29-c2,c2,1458.0
59,013,361.75,1819.75,true,false,True,34.0,1812.299,1815.475,Nine point eight meters in one second.,4.275000000000091,pslc29-c2,c2,1458.0
59,014,386.858,1844.858,true,false,True,35.0,1838.688,1841.708,Nine point eight meters per second.,3.1499999999998636,pslc29-c2,c2,1458.0
59,015,404.824,1862.824,true,false,True,36.0,1856.764,1859.823,Nineteen point six meters per second.,3.0009999999999764,pslc29-c2,c2,1458.0
59,016,423.9,1881.9,true,false,True,37.0,1874.068,1878.261,The professor and the spectacles have the same velocity.,3.6390000000001237,pslc29-c2,c2,1458.0
59,017,446.071,1904.071,true,false,True,38.0,1891.738,1900.208,"Yes. The displacement is the direction, er, the amount that an object has moved.",3.862999999999829,pslc29-c2,c2,1458.0
59,018,468.445,1926.445,true,false,True,39.0,1919.214,1924.081,The professor and the spectacles have the same displacement.,2.3640000000000327,pslc29-c2,c2,1458.0
58,001,55.053,55.053,true,true,True,0.0,49.146,50.279,They are the same.,4.773999999999994,pslc30-c3,c3,1195.0
58,002,93.062,93.062,true,true,True,1.0,84.53,86.633,Gravity vertically up.,6.429000000000002,pslc30-c3,c3,1195.0
58,003,117.674,117.674,false,true,True,2.0,111.882,112.583,Up.,5.091000000000008,pslc30-c3,c3,1195.0
58,004,151.348,151.348,true,true,True,3.0,144.273,146.035,Yes. Down.,5.313000000000017,pslc30-c3,c3,1195.0
58,005,168.033,168.033,false,true,True,4.0,160.789,164.238,For every force there is another force.,3.7949999999999875,pslc30-c3,c3,1195.0
58,006,239.11,239.11,true,true,True,5.0,210.48,233.096,His acces... the man's acceleration is not zero. And points up.,6.01400000000001,pslc30-c3,c3,1195.0
58,007,290.061,290.061,true,true,True,6.0,282.545,283.726,Not zero.,6.3349999999999795,pslc30-c3,c3,1195.0
58,008,308.442,308.442,false,true,True,7.0,302.586,304.459,One meter per second.,3.983000000000004,pslc30-c3,c3,1195.0
58,009,331.998,331.998,false,true,True,8.0,325.359,328.644,F equals M times A??,3.353999999999985,pslc30-c3,c3,1195.0
58,010,362.97,362.97,true,true,True,9.0,356.206,359.091,F equals M times A??,3.879000000000019,pslc30-c3,c3,1195.0
58,011,404.635,404.635,true,true,True,10.0,397.714,400.288,Gravity vertically down.,4.34699999999998,pslc30-c3,c3,1195.0
58,012,423.504,423.504,true,true,True,11.0,416.975,417.956,Down.,5.548000000000002,pslc30-c3,c3,1195.0
58,013,452.739,452.739,true,true,True,12.0,446.203,448.128,Yes. Straight down.,4.61099999999999,pslc30-c3,c3,1195.0
58,014,467.064,467.064,true,true,True,13.0,459.027,462.89300000000003,Nine point eight meters per second squared??,4.170999999999992,pslc30-c3,c3,1195.0
58,015,490.341,490.341,true,true,True,14.0,482.152,486.268,Nine point eight meters per second squared.,4.073000000000036,pslc30-c3,c3,1195.0
58,016,513.345,513.345,true,true,True,15.0,506.273,509.427,W equals M times G. <nspn>,3.9180000000000064,pslc30-c3,c3,1195.0
58,017,565.08,565.08,true,true,True,16.0,557.159,559.272,Nine point eight meters.,5.807999999999993,pslc30-c3,c3,1195.0
58,018,597.259,597.259,true,true,True,17.0,585.489,592.274,Nine point eight meters sp+per second.,4.985000000000014,pslc30-c3,c3,1195.0
58,019,626.814,626.814,true,true,True,18.0,619.945,622.779,Nineteen <nspn> point six meters per second.,4.034999999999968,pslc30-c3,c3,1195.0
58,020,665.299,665.299,true,true,True,19.0,658.931,662.065,<nspn> Twenty nine point four meters per second.,3.2339999999999236,pslc30-c3,c3,1195.0
58,021,683.445,683.445,true,true,True,20.0,677.102,678.2139999999999,They are the same.,5.231000000000108,pslc30-c3,c3,1195.0
58,022,698.002,698.002,false,true,True,21.0,692.2909999999999,692.882,No.,5.1200000000000045,pslc30-c3,c3,1195.0
58,023,732.03,732.03,false,true,True,22.0,723.653,727.403,The man's displacement is less <nspn> than the keys.,4.626999999999953,pslc30-c3,c3,1195.0
59,001,77.818,1272.818,true,true,True,23.0,1266.489,1267.7,They are the same.,5.117999999999938,pslc30-c3,c3,1195.0
59,002,115.731,1310.731,true,false,True,24.0,1302.688,1305.036,Gravity. Straight down.,5.694999999999936,pslc30-c3,c3,1195.0
59,003,135.848,1330.848,true,false,True,25.0,1324.61,1326.052,Straight down.,4.796000000000049,pslc30-c3,c3,1195.0
59,004,154.269,1349.269,true,true,True,26.0,1342.257,1344.701,Yes. Straight down.,4.567999999999984,pslc30-c3,c3,1195.0
59,005,168.947,1363.9470000000001,true,true,True,27.0,1355.635,1359.881,Nine point eight meters per second squared.,4.066000000000031,pslc30-c3,c3,1195.0
59,006,190.007,1385.007,true,false,True,28.0,1377.794,1380.027,Gravity. Straight down.,4.980000000000018,pslc30-c3,c3,1195.0
59,007,209.676,1404.676,true,false,True,29.0,1398.453,1399.815,Straight down.,4.860999999999876,pslc30-c3,c3,1195.0
59,008,225.673,1420.673,false,true,True,30.0,1414.621,1416.758,Yes. Straight down.,3.9149999999999636,pslc30-c3,c3,1195.0
59,009,241.223,1436.223,true,false,True,31.0,1427.256,1431.064,Nine point eight meters per second squared.,5.158999999999878,pslc30-c3,c3,1195.0
59,010,273.586,1468.586,true,true,True,32.0,1459.139,1463.879,Nine point eight meters sq+per second.,4.707000000000107,pslc30-c3,c3,1195.0
59,011,299.149,1494.149,true,true,True,33.0,1487.101,1490.219,Nine point eight meters per second.,3.9299999999998363,pslc30-c3,c3,1195.0
59,012,319.222,1514.222,true,true,True,34.0,1506.647,1510.005,Nineteen point six meters per second.,4.216999999999871,pslc30-c3,c3,1195.0
59,013,336.672,1531.672,true,true,True,35.0,1525.911,1527.233,They are the same.,4.439000000000078,pslc30-c3,c3,1195.0
59,014,352.375,1547.375,true,false,True,36.0,1540.918,1541.589,Yes.,5.786000000000058,pslc30-c3,c3,1195.0
59,015,374.633,1569.633,true,true,True,37.0,1563.135,1564.457,They are the same.,5.175999999999931,pslc30-c3,c3,1195.0
58,001,54.058,54.058,true,false,True,1.0,48.286,49.308,It's the same.,4.75,pslc31-c1,c1,1230.0
58,002,99.25,99.25,false,true,True,2.0,84.866,91.134,Um. Vertically up.,8.116,pslc31-c1,c1,1230.0
58,003,132.532,132.532,true,true,True,3.0,126.888,127.79,Down.,4.742000000000004,pslc31-c1,c1,1230.0
58,004,169.686,169.686,true,true,True,4.0,154.508,164.598,"Mmm, yes. Um, nine point eight meters squared. Down??",5.087999999999994,pslc31-c1,c1,1230.0
58,005,197.986,197.986,false,true,True,5.0,189.701,192.305,"For every force, there is an equal and opposite force.",5.680999999999983,pslc31-c1,c1,1230.0
58,006,251.984,251.984,false,true,True,6.0,243.423,244.585,It's negative.,7.399000000000001,pslc31-c1,c1,1230.0
58,007,292.257,292.257,true,true,True,7.0,283.611,285.597,Nine point eight meters squared.,6.660000000000025,pslc31-c1,c1,1230.0
58,008,310.286,310.286,true,false,True,8.0,303.066,305.621,"Nine point eight meters per square... er, second squared.",4.6650000000000205,pslc31-c1,c1,1230.0
58,009,331.955,331.955,true,true,True,9.0,324.303,327.071,"Gravity, which is straight down.",4.883999999999958,pslc31-c1,c1,1230.0
58,010,354.463,354.463,true,false,True,10.0,348.449,349.39,Straight down.,5.073000000000036,pslc31-c1,c1,1230.0
58,011,372.22,372.22,true,false,True,11.0,367.959,368.97,Straight down.,3.25,pslc31-c1,c1,1230.0
58,012,390.96,390.96,true,false,True,12.0,382.038,386.925,Nine point eter+meters per second squared. Down.,4.034999999999968,pslc31-c1,c1,1230.0
58,013,401.75,401.75,true,false,True,13.0,396.543,398.581,Nine point eight meters per second squared.,3.1689999999999827,pslc31-c1,c1,1230.0
58,014,439.72,439.72,true,true,True,14.0,433.24,434.923,Nine point eight meters??,4.7970000000000255,pslc31-c1,c1,1230.0
58,015,469.891,469.891,false,true,True,15.0,462.264,463.245,Zero.,6.646000000000015,pslc31-c1,c1,1230.0
58,016,515.148,515.148,true,true,True,16.0,505.202,509.835,Nineteen point six meters per second.,5.313000000000045,pslc31-c1,c1,1230.0
58,017,556.645,556.645,true,false,True,17.0,550.076,552.793,Twenty nine point four meters per second.,3.8519999999999754,pslc31-c1,c1,1230.0
58,018,571.371,571.371,true,false,True,18.0,564.917,565.919,They're equal.,5.451999999999998,pslc31-c1,c1,1230.0
58,019,596.582,596.582,false,false,True,19.0,586.496,590.772,The direction <nspn> between point A and point B in a straight line.,5.809999999999945,pslc31-c1,c1,1230.0
58,020,622.946,622.946,true,true,True,20.0,617.061,618.042,Equal.,4.903999999999996,pslc31-c1,c1,1230.0
59,001,75.751,1305.751,true,false,True,21.0,1300.546,1301.367,They're equal.,4.3840000000000146,pslc31-c1,c1,1230.0
59,002,109.561,1339.561,true,false,True,22.0,1335.074,1336.802,"Gravity, which is straight down.",2.7590000000000146,pslc31-c1,c1,1230.0
59,003,127.111,1357.111,true,false,True,23.0,1353.557,1354.772,Straight down.,2.339000000000169,pslc31-c1,c1,1230.0
59,004,143.843,1373.843,true,false,True,24.0,1368.047,1371.355,Yes. Nine point eight meters per second squared and straight down.,2.4880000000000564,pslc31-c1,c1,1230.0
59,005,154.315,1384.315,true,false,True,25.0,1380.08,1382.015,Nine point eight meters per second squared.,2.2999999999999545,pslc31-c1,c1,1230.0
59,006,172.712,1402.712,true,false,True,26.0,1398.589,1400.271,Gravity. Straight down.,2.441000000000031,pslc31-c1,c1,1230.0
59,007,189.214,1419.214,true,false,True,27.0,1415.737,1416.773,Straight down.,2.441000000000031,pslc31-c1,c1,1230.0
59,008,202.283,1432.283,true,false,True,28.0,1428.693,1431.519,Yes. Straight down. Nine point eight meters per second squared.,0.7639999999998963,pslc31-c1,c1,1230.0
59,009,212.762,1442.762,true,false,True,29.0,1438.683,1440.257,Nine point eight meters per second squared.,2.5049999999998818,pslc31-c1,c1,1230.0
59,010,242.149,1472.149,true,false,True,30.0,1466.354,1468.268,Nine point eight meters per second.,3.880999999999858,pslc31-c1,c1,1230.0
59,011,263.777,1493.777,true,false,True,31.0,1490.006,1491.47,Nine point eight meters per second.,2.3070000000000164,pslc31-c1,c1,1230.0
59,012,281.278,1511.278,true,false,True,32.0,1506.146,1509.103,Nineteen point six meters per second.,2.1749999999999545,pslc31-c1,c1,1230.0
59,013,294.5,1524.5,true,false,True,33.0,1520.721,1521.836,They're equal.,2.6639999999999873,pslc31-c1,c1,1230.0
59,014,320.416,1550.416,false,true,True,34.0,1536.21,1546.181,Displacement. <spn> <nspn> Change in velocity over <X> in time??,4.2349999999999,pslc31-c1,c1,1230.0
59,015,339.749,1569.749,true,false,True,35.0,1565.147,1565.878,Equal.,3.8710000000000946,pslc31-c1,c1,1230.0
58,001,55.387,55.387,true,false,True,1.0,49.09,53.719,<nspn> It's the same. They're equal.,1.6679999999999993,pslc32-c2,c2,1052.0
58,002,98.092,98.092,true,true,True,2.0,84.917,91.208,"Gravity pulling down. And, um, vertically up from the elevator.",6.884,pslc32-c2,c2,1052.0
58,003,124.574,124.574,false,false,True,3.0,117.012,117.843,Gravity.,6.7309999999999945,pslc32-c2,c2,1052.0
58,004,154.074,154.074,true,false,True,4.0,147.922,150.284,Yes. Accelerates downward.,3.7900000000000205,pslc32-c2,c2,1052.0
58,005,175.326,175.326,true,false,True,5.0,164.08100000000002,166.588,Nine point eight times his mass.,8.738,pslc32-c2,c2,1052.0
58,006,194.259,194.259,true,false,True,6.0,187.88400000000001,189.206,Nine point eight.,5.052999999999997,pslc32-c2,c2,1052.0
58,007,215.433,215.433,true,false,True,7.0,208.924,210.476,Mass times gravity.,4.956999999999994,pslc32-c2,c2,1052.0
58,008,239.779,239.779,false,true,True,8.0,231.988,236.028,An object in motion remains <nspn> in motion unless acted on by a force??,3.7510000000000048,pslc32-c2,c2,1052.0
58,009,287.86,287.86,true,false,True,9.0,281.983,283.165,Gravity down.,4.694999999999993,pslc32-c2,c2,1052.0
58,010,306.276,306.276,true,false,True,10.0,300.492,301.183,Down. <nspn>,5.093000000000018,pslc32-c2,c2,1052.0
58,011,320.503,320.503,true,false,True,11.0,314.771,315.803,Yes. Down.,4.699999999999989,pslc32-c2,c2,1052.0
58,012,334.7,334.7,false,false,True,12.0,327.489,328.851,Mass times gravity. <nspn>,5.8489999999999895,pslc32-c2,c2,1052.0
58,013,355.408,355.408,false,false,True,13.0,347.778,350.102,Acceleration equals gravity.,5.30600000000004,pslc32-c2,c2,1052.0
58,014,374.991,374.991,true,false,True,14.0,369.02,371.473,Weight equals mass times gravity.,3.5179999999999723,pslc32-c2,c2,1052.0
58,015,425.189,425.189,true,false,True,15.0,418.862,421.295,Nine point eight meters per second. <nspn>,3.8940000000000055,pslc32-c2,c2,1052.0
58,016,447.89,447.89,true,false,True,16.0,442.612,444.942,Nine point eight meters per second.,2.947999999999979,pslc32-c2,c2,1052.0
58,017,465.447,465.447,true,false,True,17.0,459.825,462.652,Nineteen point six meters per second.,2.795000000000016,pslc32-c2,c2,1052.0
58,018,479.293,479.293,true,false,True,18.0,473.898,475.104,They are equal.,4.189000000000021,pslc32-c2,c2,1052.0
58,019,493.674,493.674,true,false,False,,,,,,pslc32-c2,c2,1052.0
58,020,512.855,512.855,true,false,True,20.0,507.85,508.952,They are equal.,3.90300000000002,pslc32-c2,c2,1052.0
59,001,77.967,1129.967,true,false,True,23.0,1123.36,1124.282,They are equal.,5.685000000000173,pslc32-c2,c2,1052.0
59,002,112.033,1164.033,true,false,True,24.0,1159.158,1160.807,Gravity. Downward.,3.2259999999998854,pslc32-c2,c2,1052.0
59,003,130.495,1182.495,true,true,True,25.0,1177.224,1178.165,Down.,4.329999999999927,pslc32-c2,c2,1052.0
59,004,143.98,1195.98,true,false,True,26.0,1191.056,1192.688,Yes. Down.,3.2919999999999163,pslc32-c2,c2,1052.0
59,005,158.841,1210.841,true,false,True,27.0,1202.534,1210.023,Nine point eight meters per second squared.,0.8179999999999836,pslc32-c2,c2,1052.0
59,006,176.622,1228.622,true,false,True,28.0,1221.983,1225.558,Gravity. Nine point eight meters per second squared.,3.064000000000078,pslc32-c2,c2,1052.0
59,007,195.851,1247.851,true,false,True,29.0,1242.722,1244.478,Gravity vertically down.,3.3730000000000473,pslc32-c2,c2,1052.0
59,008,212.44,1264.44,true,false,True,30.0,1260.634,1261.495,Down.,2.9450000000001637,pslc32-c2,c2,1052.0
59,009,226.078,1278.078,true,false,True,31.0,1273.692,1275.064,Yes. Down.,3.0139999999998963,pslc32-c2,c2,1052.0
59,010,239.692,1291.692,true,false,True,32.0,1285.171,1288.661,Gravity. Nine point eight meters per second squared.,3.030999999999949,pslc32-c2,c2,1052.0
59,011,267.416,1319.416,true,false,True,33.0,1314.098,1316.146,Nine point eight meters per second.,3.269999999999982,pslc32-c2,c2,1052.0
59,012,290.196,1342.196,true,false,False,,,,,,pslc32-c2,c2,1052.0
59,013,307.411,1359.411,true,false,True,35.0,1354.414,1356.998,Nineteen point six meters per second.,2.413000000000011,pslc32-c2,c2,1052.0
59,014,321.046,1373.046,true,false,True,36.0,1368.625,1370.087,They are equal.,2.95900000000006,pslc32-c2,c2,1052.0
59,015,336.084,1388.084,true,false,True,37.0,1382.102,1384.63,Yes. Change in distance over time.,3.453999999999951,pslc32-c2,c2,1052.0
59,016,356.745,1408.745,true,false,True,38.0,1403.37,1404.715,They are equal.,4.029999999999973,pslc32-c2,c2,1052.0
58,001,55.127,55.127,true,true,True,0.0,50.007,51.228,They're equal.,3.899000000000001,pslc33-c3,c3,1306.0
58,002,94.823,94.823,true,true,False,,,,,,pslc33-c3,c3,1306.0
58,003,137.184,137.184,true,true,True,2.0,132.018,132.799,Down.,4.384999999999991,pslc33-c3,c3,1306.0
58,004,165.228,165.228,false,false,True,3.0,159.072,159.933,No.,5.295000000000016,pslc33-c3,c3,1306.0
58,005,179.953,179.953,false,true,True,4.0,174.615,176.287,I have no idea.,3.665999999999997,pslc33-c3,c3,1306.0
58,006,237.591,237.591,false,true,True,5.0,232.453,233.985,I don't know.,3.6059999999999945,pslc33-c3,c3,1306.0
58,007,277.929,277.929,false,true,True,6.0,273.07,273.871,Zero.,4.057999999999993,pslc33-c3,c3,1306.0
58,008,296.301,296.301,true,true,True,7.0,288.914,291.608,Nine point eight miles per second.,4.692999999999984,pslc33-c3,c3,1306.0
58,009,319.61,319.61,true,true,True,8.0,312.247,315.512,Uh. Mass times G??,4.098000000000013,pslc33-c3,c3,1306.0
58,010,341.663,341.663,true,true,True,9.0,334.923,337.217,F equals M times A.,4.446000000000026,pslc33-c3,c3,1306.0
58,011,383.392,383.392,true,false,True,10.0,377.392,379.618,Vertically down and gravity.,3.774000000000001,pslc33-c3,c3,1306.0
58,012,400.18,400.18,true,true,False,,,,,,pslc33-c3,c3,1306.0
58,013,426.976,426.976,true,false,True,11.0,422.324,424.086,Yes and down.,2.8899999999999864,pslc33-c3,c3,1306.0
58,014,439.742,439.742,true,false,True,12.0,432.432,435.291,Nine point eight miles per second squared.,4.451000000000022,pslc33-c3,c3,1306.0
58,015,459.314,459.314,true,false,True,13.0,450.034,453.469,Nine point eight M times S squared.,5.845000000000027,pslc33-c3,c3,1306.0
58,016,480.094,480.094,true,false,True,14.0,474.952,476.544,M times G.,3.5500000000000114,pslc33-c3,c3,1306.0
58,017,538.677,538.677,true,true,True,15.0,532.447,534.25,Nine point eight meters.,4.427000000000021,pslc33-c3,c3,1306.0
58,018,562.234,562.234,true,false,True,16.0,556.319,558.343,Nine point eight meters per second.,3.8910000000000764,pslc33-c3,c3,1306.0
58,019,600.459,600.459,true,true,True,17.0,594.715,597.048,Nineteen point six meters per second.,3.4109999999999445,pslc33-c3,c3,1306.0
58,020,617.697,617.697,true,true,True,18.0,612.491,613.643,They're the same.,4.053999999999974,pslc33-c3,c3,1306.0
58,021,631.781,631.781,true,false,True,19.0,626.923,627.634,Yes.,4.1469999999999345,pslc33-c3,c3,1306.0
58,022,650.907,650.907,true,true,True,20.0,645.764,646.986,They are the same.,3.921000000000049,pslc33-c3,c3,1306.0
59,001,76.441,1382.441,true,false,True,21.0,1375.465,1376.789,They are the same.,5.652000000000044,pslc33-c3,c3,1306.0
59,002,110.884,1416.884,true,false,True,22.0,1411.102,1413.016,Gravity. Vertically down.,3.867999999999938,pslc33-c3,c3,1306.0
59,003,128.657,1434.657,true,false,True,23.0,1431.112,1433.326,Down. Vertically down.,1.3309999999999036,pslc33-c3,c3,1306.0
59,004,142.015,1448.0149999999999,true,false,True,24.0,1443.49,1445.184,Yes. Vertically down.,2.8309999999999036,pslc33-c3,c3,1306.0
59,005,154.156,1460.156,true,false,True,25.0,1454.691,1457.279,Nine point eight meters per second squared.,2.8769999999999527,pslc33-c3,c3,1306.0
59,006,172.482,1478.482,true,false,True,26.0,1473.824,1475.409,Gravity vertically down.,3.0729999999998654,pslc33-c3,c3,1306.0
59,007,189.863,1495.863,true,false,True,27.0,1492.176,1493.348,Vertically down.,2.5150000000001,pslc33-c3,c3,1306.0
59,008,203.276,1509.276,true,false,True,28.0,1505.114,1506.687,Yes. Vertically down.,2.589000000000169,pslc33-c3,c3,1306.0
59,009,213.924,1519.924,true,false,True,29.0,1514.944,1517.402,Nine point eight meters per second squared.,2.5219999999999345,pslc33-c3,c3,1306.0
59,010,240.742,1546.742,true,false,True,30.0,1541.679,1543.798,Nine point eight meters per second.,2.94399999999996,pslc33-c3,c3,1306.0
59,011,262.99,1568.99,true,false,True,31.0,1564.326,1566.571,Nine point eight meters per second.,2.4190000000000964,pslc33-c3,c3,1306.0
59,012,279.903,1585.903,true,false,True,32.0,1580.74,1583.52,Nineteen point six meters per second.,2.383000000000038,pslc33-c3,c3,1306.0
59,013,293.166,1599.166,true,false,True,33.0,1595.009,1596.321,They are the same.,2.8450000000000273,pslc33-c3,c3,1306.0
59,014,305.292,1611.292,true,false,True,34.0,1607.116,1607.797,Yes.,3.494999999999891,pslc33-c3,c3,1306.0
59,015,323.216,1629.216,true,false,True,35.0,1625.252,1626.423,They are the same.,2.7929999999998927,pslc33-c3,c3,1306.0
58,001,57.502,57.502,true,false,True,0.0,51.816,52.914,They're the same.,4.588000000000001,pslc34-c1,c1,1766.0
58,002,94.937,94.937,true,true,False,,,,,,pslc34-c1,c1,1766.0
58,003,131.945,131.945,true,true,True,2.0,126.228,126.989,Down.,4.955999999999989,pslc34-c1,c1,1766.0
58,004,163.252,163.252,false,true,True,3.0,157.622,158.423,No.,4.829000000000008,pslc34-c1,c1,1766.0
58,005,215.882,215.882,false,true,True,4.0,207.245,212.773,An object will remain constant unless acted upon by an outside force.,3.109000000000009,pslc34-c1,c1,1766.0
58,006,291.599,291.599,true,true,True,5.0,284.35699999999997,286.26,The acceleration is down??,5.338999999999999,pslc34-c1,c1,1766.0
58,007,367.849,367.849,true,true,True,6.0,361.143,362.445,Nine point eight??,5.403999999999996,pslc34-c1,c1,1766.0
58,008,384.672,384.672,true,true,True,7.0,379.539,380.801,Nine point eight??,3.8710000000000377,pslc34-c1,c1,1766.0
58,009,410.612,410.612,true,true,True,8.0,402.38,404.503,Mass times acceleration??,6.109000000000037,pslc34-c1,c1,1766.0
58,010,437.727,437.727,true,true,True,9.0,428.641,432.325,Magnitude times acceleration is force??,5.401999999999987,pslc34-c1,c1,1766.0
58,011,486.119,486.119,true,true,True,10.0,479.011,480.583,Gravity down.,5.536000000000001,pslc34-c1,c1,1766.0
58,012,508.403,508.403,true,false,True,11.0,503.86,504.901,Downward.,3.5020000000000095,pslc34-c1,c1,1766.0
